filename,category,old_rate,tree_rate,rle_rate,straights_rate,straights_huffman_rate,reduced_edgebits_rate,paths_2bit_rate,tree_comp_time,tree_decomp_time,old_comp_time, old_decomp_time,rle_comp_time,rle_decomp_time,straights_comp_time,straights_decomp_time,huffman_comp_time,huffman_decomp_time,reduced_comp_time,reduced_decomp_time,paths_2bit_comp_time,paths_2bit_decomp_time
Blackwood_Crossing_August_reveal_screenshot_02_Train.png,screenshot_game,1.07454,1.0766,1.0455,1.03381,1.05775,1.07713,0.951861,211,432,110,175,384,179,187,191,174,273,167,271,88,255
Sn%C3%ADmek_obrazovky_2021-09-24_v_18.07.06.png,screenshot_game,9.81919,42.9919,27.4395,24.0361,28.1992,16.1023,34.9527,1,1,5,1,3,1,1,0,1,1,38,3,0,0
EnigmaScreenshot.png,screenshot_game,1.96956,1.99683,1.54991,1.406,1.54174,2.01581,1.5729,49,93,33,36,142,48,90,77,77,93,54,54,20,58
Flinthook_screenshot_-_Pax_square_2.png,screenshot_game,10.7519,30.459,34.1987,30.0042,35.4227,17.8451,31.2893,19,27,46,18,35,20,20,13,18,25,85,34,3,10
Severed_screenshot_03.png,screenshot_game,2.16314,2.22016,1.70563,1.50345,1.67374,2.21194,1.74265,136,248,102,99,369,134,245,197,214,246,163,158,58,150
Mari0_Online_Multiplayer_Co-op_screenshot.png,screenshot_game,2.20735,2.34052,2.13014,2.13343,2.2223,2.29165,1.94962,114,217,72,88,237,104,116,109,105,154,125,137,42,129
Neverball_Gameplay_Screenshot_9.png,screenshot_game,1.77148,1.80065,1.63816,1.62855,1.6922,1.79276,1.51172,142,289,79,103,295,123,152,140,138,189,135,188,56,159
Trainyard_game_-_Quaddy_prototype_screenshot.png,screenshot_game,1.68819,1.72032,1.41013,1.38222,1.48621,1.71208,1.4282,26,50,19,20,67,26,40,36,35,42,29,28,10,32
Flinthook_screenshot_-_Pax_worm.png,screenshot_game,2.75915,2.99361,2.77965,2.7466,2.87,2.9198,2.53503,101,189,130,74,205,90,103,90,93,130,143,128,34,104
Push_Me_Pull_You_screenshot_09.png,screenshot_game,7.20856,15.1934,12.5959,11.4964,12.467,9.88324,12.6533,24,48,61,31,51,29,32,25,28,62,107,60,7,20
Dungeon_crawl_stone_soup.png,screenshot_game,3.85673,5.12104,4.70527,4.74947,4.8701,4.41333,4.40818,22,47,28,23,46,22,22,19,22,32,52,39,8,25
Contraption_3.png,screenshot_game,1.93853,2.04839,1.84439,1.78947,1.87454,1.99991,1.74726,118,263,73,98,253,111,136,127,122,174,128,188,44,144
Metamorphabet_screenshot_04.png,screenshot_game,5.78387,6.67023,4.15901,2.6229,3.22072,6.72454,5.80713,70,102,61,46,215,83,208,150,176,172,115,76,19,57
Broforce_boss_fight.png,screenshot_game,2.53781,2.7967,2.44756,2.3957,2.52156,2.68653,2.33947,96,195,91,79,215,91,117,101,105,142,146,134,38,105
CRIM_%E6%AD%A6%E5%99%A8NPC%E5%9C%96.png,screenshot_game,3.15469,3.75804,2.87529,2.79205,3.02071,3.44621,2.95223,53,105,49,51,153,60,84,73,73,98,92,74,22,65
Nuclear_Throne_screenshot_01.png,screenshot_game,4.88607,6.86676,5.64985,5.34941,5.77423,5.80034,5.58217,47,92,59,44,141,49,66,51,58,116,113,79,16,46
Nuclear_Throne_screenshot_03.png,screenshot_game,4.62381,6.21425,5.44597,5.23756,5.57396,5.40854,5.16758,52,97,61,44,114,51,65,51,59,75,113,81,17,51
Contraption_1.png,screenshot_game,2.59494,2.88418,2.54057,2.32535,2.4945,2.75184,2.41327,92,192,92,80,207,90,129,113,116,153,146,136,37,106
Rain_World_screenshot_-_2016-05-31_16_15_34_climbing.png,screenshot_game,1.59231,1.59348,1.17528,1.04271,1.1624,1.60226,1.24228,171,330,113,132,510,184,337,275,292,337,170,202,74,200
KBattleship_Screenshot.png,screenshot_game,2.16682,2.3638,2.49735,2.50812,2.52708,2.26978,2.15309,60,129,55,54,94,53,37,42,36,67,115,88,18,73
Dr._Langeskov_The_Tiger_and_The_Terribly_Cursed_Emerald_Screenshot_2.png,screenshot_game,1.14357,1.14805,1.08633,1.07838,1.1083,1.14816,1.00001,200,425,103,166,381,174,189,186,175,266,160,253,82,236
